filepath,yhat,label
Background\60188BF5.WAV,[[1.]],0
Background\5AD6640A.WAV,[[1.]],0
Background\5AC95BA4.WAV,[[1.]],0
Background\5B0CA1D5.WAV,[[1.]],0
Gunshot\58FBD381df70a5ac-6a74-4629-ae9b-282d4c4949f6.WAV,[[1.]],1
Gunshot\5B9CB82C_36b534583b-af4d-4674-85b9-5165b48b8b039992d39b-a655-403a-9043-6a77be91acf0ec7e83d1-c261-4eab-97f7-388dea1fdd58.WAV,[[1.]],1
Background\5B044586.WAV,[[1.]],0
Background\5AD3A17D.WAV,[[1.]],0
Background\5B0410DF.WAV,[[1.]],0
Background\601CF1CF.WAV,[[1.]],0
Background\6009F994.WAV,[[1.]],0
Background\5AC97D86.WAV,[[1.]],0
Background\5AC9FD7D.WAV,[[1.]],0
Background\60175C7E.WAV,[[1.]],0
Background\5B1B514C.WAV,[[1.]],0
Background\5B01D032.WAV,[[1.]],0
Background\5AEC7854.WAV,[[1.]],0
Background\600D80A2.WAV,[[1.]],0
Background\5AD387BB.WAV,[[1.]],0
Background\6019590C.WAV,[[1.]],0
Background\60194FDC.WAV,[[1.]],0
Background\60109409.WAV,[[1.]],0
Background\5AEDE4C0.WAV,[[1.]],0
Background\5AEC9752.WAV,[[1.]],0
Background\6010BE95.WAV,[[1.]],0
Background\5B16C999.WAV,[[1.]],0
Gunshot\58FBD3C141285ab8-17b8-43c4-addc-a539a6652da2.WAV,[[1.]],1
Background\5AD511CC.WAV,[[1.]],0
Background\5AD3BBB9.WAV,[[1.]],0
Background\5AF2238A.WAV,[[1.]],0
Background\5AE1C553.WAV,[[1.]],0
Background\5AEDFE7A.WAV,[[1.]],0
Background\5B1AA85E.WAV,[[1.]],0
Background\5AE0DE31.WAV,[[1.]],0
Background\5B169601.WAV,[[1.]],0
Background\5B12A35E.WAV,[[1.]],0
Background\5ACEC291.WAV,[[1.]],0
Background\5B105972.WAV,[[1.]],0
Background\60199136.WAV,[[1.]],0
Background\5B105029.WAV,[[1.]],0
Background\5AEE3F61.WAV,[[1.]],0
Background\601D41D8.WAV,[[1.]],0
Background\5B04516C.WAV,[[1.]],0
Background\601FB778.WAV,[[1.]],0
Background\5ADBEDA1.WAV,[[1.]],0
Background\5ACE61EE.WAV,[[1.]],0
Background\5B1E9327.WAV,[[1.]],0
Background\6019D060.WAV,[[1.]],0
Background\601496EB.WAV,[[1.]],0
Background\5B129D3E.WAV,[[1.]],0
Background\60234F38.WAV,[[1.]],0
Background\5AFAE914.WAV,[[1.]],0
Gunshot\58FBDB80a00587fe-1eff-4523-b029-0648bf259b4c.WAV,[[1.]],1
Gunshot\58FBDC01a21e7e52-2706-4c9f-9b37-2d42a41bf9fc.WAV,[[1.]],1
Background\5ACAE7A3.WAV,[[1.]],0
Background\5AF721FA.WAV,[[1.]],0
Background\600F8606.WAV,[[1.]],0
Background\5B0EFC9A.WAV,[[1.]],0
Background\601DFCA4.WAV,[[1.]],0
Background\5AEDDE7E.WAV,[[1.]],0
Background\601C104F.WAV,[[1.]],0
Background\5AEC7700.WAV,[[1.]],0
Background\5AFEFEA2.WAV,[[1.]],0
Background\600CDCEF.WAV,[[1.]],0
Background\60205EE6.WAV,[[1.]],0
Background\601AAFDD.WAV,[[1.]],0
Background\5B011DA1.WAV,[[1.]],0
Background\600F65CC.WAV,[[1.]],0
Background\5B01E7C8.WAV,[[1.]],0
Background\5B1C0739.WAV,[[1.]],0
Background\5ACCD6D0.WAV,[[1.]],0
Background\6010F9A8.WAV,[[1.]],0
Background\601C2F4F.WAV,[[1.]],0
Background\601AB1EF.WAV,[[1.]],0
Background\5B0FC8DC.WAV,[[1.]],0
Background\5B1E80E3.WAV,[[1.]],0
Background\5AF74F59.WAV,[[1.]],0
Background\5B1CA3C3.WAV,[[1.]],0
Background\5AEE469D.WAV,[[1.]],0
Background\5B02AF74.WAV,[[1.]],0
Background\5B07525E.WAV,[[1.]],0
Background\5AC981A7.WAV,[[1.]],0
Background\6017FFA4.WAV,[[1.]],0
Background\5B031ADE.WAV,[[1.]],0
Background\601DD3AD.WAV,[[1.]],0
Background\5AE242DC.WAV,[[1.]],0
Background\5AEE00A7.WAV,[[1.]],0
Background\600D7DC7.WAV,[[1.]],0
Background\5B1840BA.WAV,[[1.]],0
Background\5AD402C3.WAV,[[1.]],0
Background\5ACC6CBD.WAV,[[1.]],0
Background\5AF716B4.WAV,[[1.]],0
Background\600A1E14.WAV,[[1.]],0
Background\601FFCCA.WAV,[[1.]],0
Background\5ACD1ACE.WAV,[[1.]],0
Background\5B01AEB3.WAV,[[1.]],0
Background\5B0046B4.WAV,[[1.]],0
Background\6012B00B.WAV,[[1.]],0
Background\5AF0B6FF.WAV,[[1.]],0
Background\5AF052E7.WAV,[[1.]],0
Background\60118E2C.WAV,[[1.]],0
Background\5B05BD0D.WAV,[[1.]],0
Background\60149948.WAV,[[1.]],0
Background\601D7562.WAV,[[1.]],0
Background\5B072595.WAV,[[1.]],0
Background\5B17EC9D.WAV,[[1.]],0
Background\5AF99BC6.WAV,[[1.]],0
Background\5AECAFD3.WAV,[[1.]],0
Background\5AEF270B.WAV,[[1.]],0
Background\5AF86887.WAV,[[1.]],0
Background\5AD0C52B.WAV,[[1.]],0
Background\5B09A82E.WAV,[[1.]],0
Background\5B02FC8E.WAV,[[1.]],0
Background\5B08B669.WAV,[[1.]],0
Background\5AE89474.WAV,[[1.]],0
Background\6009C5C0.WAV,[[1.]],0
Background\60176DEE.WAV,[[1.]],0
Background\601AACBB.WAV,[[1.]],0
Background\5B01B081.WAV,[[1.]],0
Background\5AC9A7B0.WAV,[[1.]],0
Background\5B04128E.WAV,[[1.]],0
Background\5B00331D.WAV,[[1.]],0
Background\5B146A21.WAV,[[1.]],0
Background\5AEB6073.WAV,[[1.]],0
Background\600C1E5C.WAV,[[1.]],0
Background\6010BBAA.WAV,[[1.]],0
Background\5AF0B1E4.WAV,[[1.]],0
Background\5AF37567.WAV,[[1.]],0
Background\5B153EAC.WAV,[[1.]],0
Background\601567F6.WAV,[[1.]],0
Background\5AF235E3.WAV,[[1.]],0
Background\5AD1352C.WAV,[[1.]],0
Background\5AD3A631.WAV,[[1.]],0
Background\5AE965FB.WAV,[[1.]],0
Background\601415EE.WAV,[[1.]],0
Background\601ACCDB.WAV,[[1.]],0
Background\5AF13315.WAV,[[1.]],0
Background\5B0823F1.WAV,[[1.]],0
Background\6011EE75.WAV,[[1.]],0
Background\5B128B42.WAV,[[1.]],0
Background\600AF7FF.WAV,[[1.]],0
Background\60217513.WAV,[[1.]],0
Background\5AFD53D8.WAV,[[1.]],0
Background\5AE8F2F2.WAV,[[1.]],0
Background\60195A52.WAV,[[1.]],0
Background\600DC493.WAV,[[1.]],0
Background\601C734B.WAV,[[1.]],0
Background\5B140E17.WAV,[[1.]],0
Background\5B186C5C.WAV,[[1.]],0
Background\5AF922BB.WAV,[[1.]],0
Background\601875A5.WAV,[[1.]],0
Background\5B0446FD.WAV,[[1.]],0
Background\5B202523.WAV,[[1.]],0
Background\5AE29792.WAV,[[1.]],0
Background\5B195AD9.WAV,[[1.]],0
Background\5B0445DD.WAV,[[1.]],0
Background\601C57C7.WAV,[[1.]],0
Background\5AE37F15.WAV,[[1.]],0
Background\601F6ABE.WAV,[[1.]],0
Background\600EC26C.WAV,[[1.]],0
Background\602229BD.WAV,[[1.]],0
Background\5B153FBD.WAV,[[1.]],0
Background\5AEDCE85.WAV,[[1.]],0
Background\5AF73C93.WAV,[[1.]],0
Background\5AC9AE56.WAV,[[1.]],0
Background\5ADB5596.WAV,[[1.]],0
Background\601EB23E.WAV,[[1.]],0
Background\5B0591C0.WAV,[[1.]],0
Background\5B02F901.WAV,[[1.]],0
Background\60147E10.WAV,[[1.]],0
Background\5AFF6A69.WAV,[[1.]],0
Background\5AFF577B.WAV,[[1.]],0
Background\6016A7DE.WAV,[[1.]],0
Background\6022FCE8.WAV,[[1.]],0
Background\601431C6.WAV,[[1.]],0
Background\5B169995.WAV,[[1.]],0
Background\5AD44B67.WAV,[[1.]],0
Background\5AD5F368.WAV,[[1.]],0
Background\5AF91836.WAV,[[1.]],0
Background\5B0B079F.WAV,[[1.]],0
Background\5AEB61C4.WAV,[[1.]],0
Gunshot\5B8B4AD1_3087d4b87c-aff6-4f49-a3c8-10cdc1154c7bc5bef3ba-d37b-4e72-8425-d2dfaaa1856d87bd95dc-0432-4466-b585-b729ebefe891.WAV,[[1.]],1
Background\60197532.WAV,[[1.]],0
Background\5B012D85.WAV,[[1.]],0
Background\600F7D85.WAV,[[1.]],0
Background\5B0D3B54.WAV,[[1.]],0
Background\5AF17CE7.WAV,[[1.]],0
Background\5B1E8125.WAV,[[1.]],0
Background\5B06AA06.WAV,[[1.]],0
Background\60197470.WAV,[[1.]],0
Background\5AE9D6B1.WAV,[[1.]],0
Background\5B1602B6.WAV,[[1.]],0
Background\5ADE74A7.WAV,[[1.]],0
Background\601210DD.WAV,[[1.]],0
Background\5B0CA1D1.WAV,[[1.]],0
Background\5AD2DE19.WAV,[[1.]],0
Background\5B1C94DA.WAV,[[1.]],0
Background\5AEFDE3D.WAV,[[1.]],0
Background\601876EB.WAV,[[1.]],0
Background\5AE1F197.WAV,[[1.]],0
Background\5B1E8112.WAV,[[1.]],0
Background\6022DA79.WAV,[[1.]],0
Background\5B10952B.WAV,[[1.]],0
Background\5AF38E71.WAV,[[1.]],0
Background\5AFCAF09.WAV,[[1.]],0
Background\5AF649B4.WAV,[[1.]],0
Background\6016A02B.WAV,[[1.]],0
Background\60197B1F.WAV,[[1.]],0
Background\60208E2B.WAV,[[1.]],0
Background\600CA33F.WAV,[[1.]],0
Background\601FE7E0.WAV,[[1.]],0
Background\5B1A8EB8.WAV,[[1.]],0
Background\5B20443D.WAV,[[1.]],0
Background\5B13D1DF.WAV,[[1.]],0
Background\5ADB569B.WAV,[[1.]],0
Background\5AE9F141.WAV,[[1.]],0
Background\5B15D935.WAV,[[1.]],0
Background\5ACD22A9.WAV,[[1.]],0
Background\5AEDD4BD.WAV,[[1.]],0
Background\5AF3A3ED.WAV,[[1.]],0
Background\5B12148B.WAV,[[1.]],0
Background\600C3284.WAV,[[1.]],0
Background\601C731F.WAV,[[1.]],0
Background\6016BA19.WAV,[[1.]],0
Background\6016CFD9.WAV,[[1.]],0
Background\5ADB984F.WAV,[[1.]],0
Background\5AEDCE79.WAV,[[1.]],0
Background\5B17BC8F.WAV,[[1.]],0
Background\5AEE4115.WAV,[[1.]],0
Background\5B17255B.WAV,[[1.]],0
Background\60235CBE.WAV,[[1.]],0
Background\5AF3A3D2.WAV,[[1.]],0
Background\5B18074F.WAV,[[1.]],0
Background\5AF2E9C2.WAV,[[1.]],0
Background\6021CCA7.WAV,[[1.]],0
Background\5B031CC6.WAV,[[1.]],0
Background\5ACDFF41.WAV,[[1.]],0
Background\5AFB3300.WAV,[[1.]],0
Background\5B18780E.WAV,[[1.]],0
Background\601436D1.WAV,[[1.]],0
Background\5AD2532F.WAV,[[1.]],0
Background\5AEC4F4A.WAV,[[1.]],0
Background\5B19BD37.WAV,[[1.]],0
Background\5B1DCC13.WAV,[[1.]],0
Background\5AE1D13D.WAV,[[1.]],0
Background\5B19665A.WAV,[[1.]],0
Background\5B02FC83.WAV,[[1.]],0
Background\5AF00AA7.WAV,[[1.]],0
Background\5AE9E467.WAV,[[1.]],0
Background\5AE9ACA2.WAV,[[1.]],0
Background\5B12A3A6.WAV,[[1.]],0
Background\60195CCB.WAV,[[1.]],0
Background\5ADBC1AB.WAV,[[1.]],0
Background\5AFD2448.WAV,[[1.]],0
Background\5AE5C87E.WAV,[[1.]],0
Background\5B0F6FED.WAV,[[1.]],0
Background\5AE256EC.WAV,[[1.]],0
Background\5B14D8FF.WAV,[[1.]],0
Background\5AFC7AA8.WAV,[[1.]],0
Background\5AD944AF.WAV,[[1.]],0
Background\5B1DC45F.WAV,[[1.]],0
Background\5B184233.WAV,[[1.]],0
Background\5AFF536C.WAV,[[1.]],0
Background\5AFD8266.WAV,[[1.]],0
Background\5AD39596.WAV,[[1.]],0
Background\5B00BC67.WAV,[[1.]],0
Background\5B063957.WAV,[[1.]],0
Background\5B1145F4.WAV,[[1.]],0
Background\5AD93BD0.WAV,[[1.]],0
Background\6016E484.WAV,[[1.]],0
Background\5B1B424A.WAV,[[1.]],0
Background\5AF9C174.WAV,[[1.]],0
Background\601B78C4.WAV,[[1.]],0
Background\60137597.WAV,[[1.]],0
Background\60227E61.WAV,[[1.]],0
Background\5B12EC15.WAV,[[1.]],0
Background\5ACE4912.WAV,[[1.]],0
Background\60208912.WAV,[[1.]],0
Background\5AC95C1A.WAV,[[1.]],0
Background\5AF027D9.WAV,[[1.]],0
Background\5B129D6F.WAV,[[1.]],0
Background\5AFF1A20.WAV,[[1.]],0
Background\602147F0.WAV,[[1.]],0
Background\5B187C83.WAV,[[1.]],0
Background\5AFC1E9D.WAV,[[1.]],0
Background\5ACCB402.WAV,[[1.]],0
Background\5AEC4F14.WAV,[[1.]],0
Background\5B11E19F.WAV,[[1.]],0
Background\5B0EE8F7.WAV,[[1.]],0
Background\5B0DEE0E.WAV,[[1.]],0
Background\5AF6D403.WAV,[[1.]],0
Background\600FDACD.WAV,[[1.]],0
Background\5AEACE72.WAV,[[1.]],0
Background\60228D36.WAV,[[1.]],0
Background\5B1E68BC.WAV,[[1.]],0
Background\5B1EF54A.WAV,[[1.]],0
Background\5AE8BB69.WAV,[[1.]],0
Background\5AED1F8F.WAV,[[1.]],0
Background\5AC95CAE.WAV,[[1.]],0
Background\5B168BCB.WAV,[[1.]],0
Background\5B02BAC1.WAV,[[1.]],0
Background\6011C462.WAV,[[1.]],0
Background\6010B6BC.WAV,[[1.]],0
Background\60199255.WAV,[[1.]],0
Background\5AE2A448.WAV,[[1.]],0
Background\601BEB39.WAV,[[1.]],0
Background\5B0D3B5F.WAV,[[1.]],0
Background\5ADCD1F6.WAV,[[1.]],0
Background\5ADBE84A.WAV,[[1.]],0
Gunshot\58FBBDC0596cbd27-a153-4903-8a73-d2a8ba97aec6.WAV,[[1.]],1
Background\5AF330E7.WAV,[[1.]],0
Background\5B0BB791.WAV,[[1.]],0
Background\5B10332D.WAV,[[1.]],0
Background\600C37FD.WAV,[[1.]],0
Background\5AE3230C.WAV,[[1.]],0
Background\601DB590.WAV,[[1.]],0
Background\5B18A813.WAV,[[1.]],0
Background\5B101C9D.WAV,[[1.]],0
Background\5AF99B73.WAV,[[1.]],0
Background\5B12A43A.WAV,[[1.]],0
Background\5B0603CC.WAV,[[1.]],0
Background\5AEF38D3.WAV,[[1.]],0
Background\5AE743E3.WAV,[[1.]],0
Background\5AF45C2F.WAV,[[1.]],0
Background\5ADD2B14.WAV,[[1.]],0
Background\5B16E52C.WAV,[[1.]],0
Background\601DAE17.WAV,[[1.]],0
Background\5AFD4B97.WAV,[[1.]],0
Background\60218C08.WAV,[[1.]],0
Background\601D69D2.WAV,[[1.]],0
Background\6010B721.WAV,[[1.]],0
Background\601B0204.WAV,[[1.]],0
Gunshot\5B4283C0_2343fb233f-d51b-4feb-8268-3ffd93da44b654c5e695-ac91-4fc9-a299-59d7f4fa972617013ce6-d92d-4e49-8c0e-5bdc8b50a8bd.WAV,[[1.]],1
Gunshot\58FBDC00f1ecef8b-7465-4fce-b4c9-74cfc49b36e5.WAV,[[1.]],1
Background\5B195D99.WAV,[[1.]],0
Background\5AF2E9CF.WAV,[[1.]],0
Background\5AE256EF.WAV,[[1.]],0
Background\601C699B.WAV,[[1.]],0
Background\5AF66EA6.WAV,[[1.]],0
Background\6012090A.WAV,[[1.]],0
Gunshot\58FBDC0007d803bd-16e8-4f87-861f-653bc1d2e24c.WAV,[[1.]],1
Background\601D6BC4.WAV,[[1.]],0
Background\5B08A018.WAV,[[1.]],0
Background\60128F13.WAV,[[1.]],0
Background\6022F983.WAV,[[1.]],0
Background\5AEB60B2.WAV,[[1.]],0
Background\5B02A1D3.WAV,[[1.]],0
Background\5AEF147B.WAV,[[1.]],0
Background\60170A38.WAV,[[1.]],0
Background\5AFB0D1F.WAV,[[1.]],0
Background\5AE75E60.WAV,[[1.]],0
Background\601D5398.WAV,[[1.]],0
Background\5AF3A3AF.WAV,[[1.]],0
Background\5AEE345A.WAV,[[1.]],0
Background\60143D95.WAV,[[1.]],0
Background\60232CE4.WAV,[[1.]],0
Background\6019A6A9.WAV,[[1.]],0
Background\5AE8E4C7.WAV,[[1.]],0
Background\5B195934.WAV,[[1.]],0
Background\60171F68.WAV,[[1.]],0
Background\5AEE0B50.WAV,[[1.]],0
Background\5AD78B71.WAV,[[1.]],0
Background\6022CB4C.WAV,[[1.]],0
Background\601173E9.WAV,[[1.]],0
Background\60204E56.WAV,[[1.]],0
Background\5AE5D2D4.WAV,[[1.]],0
Background\601DF9FA.WAV,[[1.]],0
Background\5AF5B256.WAV,[[1.]],0
Background\5AF5BF63.WAV,[[1.]],0
Background\601005A6.WAV,[[1.]],0
Background\5AD49617.WAV,[[1.]],0
Background\601BEB02.WAV,[[1.]],0
Background\5B1C5E50.WAV,[[1.]],0
Background\5AFDE776.WAV,[[1.]],0
Background\60207CDA.WAV,[[1.]],0
Background\5AEEF5FA.WAV,[[1.]],0
Background\5B181BA6.WAV,[[1.]],0
Background\5AEAF341.WAV,[[1.]],0
Background\6021FBE9.WAV,[[1.]],0
Background\5B1EBF9B.WAV,[[1.]],0
Background\5AFD7C00.WAV,[[1.]],0
Background\5B05CF11.WAV,[[1.]],0
Background\60204086.WAV,[[1.]],0
Background\5B113515.WAV,[[1.]],0
Background\5AF5AFD7.WAV,[[1.]],0
Background\5AEA126C.WAV,[[1.]],0
Background\6016E0CA.WAV,[[1.]],0
Background\5B13DE88.WAV,[[1.]],0
Background\5AE60B67.WAV,[[1.]],0
Background\5ADF8692.WAV,[[1.]],0
Background\5AF717D3.WAV,[[1.]],0
Background\5B133EFB.WAV,[[1.]],0
Background\60145E09.WAV,[[1.]],0
Background\6011F999.WAV,[[1.]],0
Background\601087D4.WAV,[[1.]],0
Background\5B009322.WAV,[[1.]],0
Background\5AEEE8B5.WAV,[[1.]],0
Background\5B0823E6.WAV,[[1.]],0
Background\5AF2962A.WAV,[[1.]],0
Background\5AFDEDE0.WAV,[[1.]],0
Background\5B0945E8.WAV,[[1.]],0
Background\5ACCC038.WAV,[[1.]],0
Background\5AF9C4FB.WAV,[[1.]],0
Background\5AD73B67.WAV,[[1.]],0
Background\60173315.WAV,[[1.]],0
Background\5ADE11DF.WAV,[[1.]],0
Background\5AF089E7.WAV,[[1.]],0
Background\6019E381.WAV,[[1.]],0
Gunshot\5B889946_21062f7345-3bae-4f97-9ce9-0a5b53b9d11ebcff448d-daad-426f-bff9-f573fb6c247be597ada5-a02a-4acc-9e70-18844dcbb41d.WAV,[[1.]],1
Background\5B043FA4.WAV,[[1.]],0
Background\5B15BCFE.WAV,[[1.]],0
Background\5AFA35BB.WAV,[[1.]],0
Background\601DD1FC.WAV,[[1.]],0
Background\601067F7.WAV,[[1.]],0
Background\5AE40134.WAV,[[1.]],0
Background\600DC9DC.WAV,[[1.]],0
Background\6011B0E7.WAV,[[1.]],0
Background\5AF7E300.WAV,[[1.]],0
Background\5AC96DC2.WAV,[[1.]],0
Background\601960DD.WAV,[[1.]],0
Background\5AE20B7A.WAV,[[1.]],0
Background\5AEC6B32.WAV,[[1.]],0
Background\5ACD9520.WAV,[[1.]],0
Background\5B043931.WAV,[[1.]],0
Background\601EB461.WAV,[[1.]],0
Background\5AF3972C.WAV,[[1.]],0
Background\6001A393.WAV,[[1.]],0
Background\6021EC53.WAV,[[1.]],0
Background\5B099B1A.WAV,[[1.]],0
Background\5AFC73C9.WAV,[[1.]],0
Background\60208BD8.WAV,[[1.]],0
Background\5AF2E9DA.WAV,[[1.]],0
Background\5AE3FAF2.WAV,[[1.]],0
Background\5AD5E59F.WAV,[[1.]],0
Background\601AC90A.WAV,[[1.]],0
Background\5B1234E6.WAV,[[1.]],0
Background\60209C87.WAV,[[1.]],0
Gunshot\5B870D1A_16e84ab0a7-80e1-4f1a-910b-584544c988cf2143fc82-b54b-4ae2-a0e5-8a40e3c17f984cbc706d-4c43-474f-bf41-58263b40c652.WAV,[[1.]],1
Background\601EB6EA.WAV,[[1.]],0
Background\600CD3E1.WAV,[[1.]],0
Background\5ACEB586.WAV,[[1.]],0
Background\5AE74CEC.WAV,[[1.]],0
Background\5AECAFB9.WAV,[[1.]],0
Background\5AEF0A7C.WAV,[[1.]],0
Background\5B0E3E0C.WAV,[[1.]],0
Background\60128D54.WAV,[[1.]],0
Background\5B07539C.WAV,[[1.]],0
Background\5B153E9C.WAV,[[1.]],0
Background\5AEF0A9F.WAV,[[1.]],0
Background\601A05A6.WAV,[[1.]],0
Background\5B0EFA11.WAV,[[1.]],0
Background\60234E5B.WAV,[[1.]],0
Background\5B128445.WAV,[[1.]],0
Background\600F7E50.WAV,[[1.]],0
Background\5AD2FDF7.WAV,[[1.]],0
Background\5AD36DAE.WAV,[[1.]],0
Background\5B109733.WAV,[[1.]],0
Background\600FB045.WAV,[[1.]],0
Background\60208B1E.WAV,[[1.]],0
Gunshot\5AF8B8DA_4a586c525-8e06-4022-bfa4-fdecb62076354b9a6754-cfca-458a-a937-751a683517f393cb909b-3cf9-429c-835d-d6cd9187a275.WAV,[[1.]],1
Background\5B203A1F.WAV,[[1.]],0
Background\5AEF3765.WAV,[[1.]],0
Background\5AD3974D.WAV,[[1.]],0
Background\601B4357.WAV,[[1.]],0
Background\5AF50614.WAV,[[1.]],0
Background\5AD8B14F.WAV,[[1.]],0
Background\5AECA132.WAV,[[1.]],0
Background\5AF50887.WAV,[[1.]],0
Background\5AEB6023.WAV,[[1.]],0
Background\5AEC9F2A.WAV,[[1.]],0
Background\601DAD7A.WAV,[[1.]],0
Background\5AEE179F.WAV,[[1.]],0
Background\5B085631.WAV,[[1.]],0
Background\5ADBC32B.WAV,[[1.]],0
Background\601DB4BA.WAV,[[1.]],0
Background\5B04115B.WAV,[[1.]],0
Background\5B007C17.WAV,[[1.]],0
Background\5AEC887B.WAV,[[1.]],0
Background\5B153B5E.WAV,[[1.]],0
Background\5AFF4164.WAV,[[1.]],0
Background\601FE343.WAV,[[1.]],0
Background\601D51C2.WAV,[[1.]],0
Background\5B1B4234.WAV,[[1.]],0
Background\5B16DE0E.WAV,[[1.]],0
Background\5B0D3BAE.WAV,[[1.]],0
Background\5AD1168E.WAV,[[1.]],0
Background\5AC9B7BD.WAV,[[1.]],0
Background\601C3B38.WAV,[[1.]],0
Background\5B0953C8.WAV,[[1.]],0
Background\5AE60F78.WAV,[[1.]],0
Background\5AFEECC0.WAV,[[1.]],0
Background\5B036498.WAV,[[1.]],0
Background\5AD28E00.WAV,[[1.]],0
Background\600F0640.WAV,[[1.]],0
Background\600FA52B.WAV,[[1.]],0
Background\5ADCE44C.WAV,[[1.]],0
Background\5B194A1A.WAV,[[1.]],0
Background\5AEF4415.WAV,[[1.]],0
Background\5B1D083E.WAV,[[1.]],0
Background\5AD09D02.WAV,[[1.]],0
Background\601EAFD7.WAV,[[1.]],0
Background\5AECE74C.WAV,[[1.]],0
Background\601F4B04.WAV,[[1.]],0
Background\601A0472.WAV,[[1.]],0
Background\5ADBFB3D.WAV,[[1.]],0
Background\602330D1.WAV,[[1.]],0
Background\5AEC9E76.WAV,[[1.]],0
Background\5B034FFC.WAV,[[1.]],0
Background\5B0D42AD.WAV,[[1.]],0
Background\5AFDB0C6.WAV,[[1.]],0
Background\6014E639.WAV,[[1.]],0
Background\601DA721.WAV,[[1.]],0
Background\5AED9AC8.WAV,[[1.]],0
Background\5B148302.WAV,[[1.]],0
Background\5ADB3C83.WAV,[[1.]],0
Background\5B0D16A7.WAV,[[1.]],0
Background\600A8C8D.WAV,[[1.]],0
Background\600C7520.WAV,[[1.]],0
Background\5AE10B2E.WAV,[[1.]],0
Background\5AF9A238.WAV,[[1.]],0
Background\5B10B88B.WAV,[[1.]],0
Background\5AF89B7A.WAV,[[1.]],0
Background\601A6FF4.WAV,[[1.]],0
Background\600B8103.WAV,[[1.]],0
Background\5AECB4C9.WAV,[[1.]],0
Background\5AF722D3.WAV,[[1.]],0
Background\600FF5CD.WAV,[[1.]],0
Background\5AE32513.WAV,[[1.]],0
Background\5AFE18D6.WAV,[[1.]],0
Background\5AE1DAB4.WAV,[[1.]],0
Background\5B163583.WAV,[[1.]],0
Background\5ACCE5F4.WAV,[[1.]],0
Background\5ACEB528.WAV,[[1.]],0
Background\5AE5FDE7.WAV,[[1.]],0
Background\5B168B83.WAV,[[1.]],0
Background\5AE3F1B9.WAV,[[1.]],0
Background\5AFEB666.WAV,[[1.]],0
Background\5AF38825.WAV,[[1.]],0
Background\5B0825A3.WAV,[[1.]],0
Background\5B1025D1.WAV,[[1.]],0
Background\5B044CEF.WAV,[[1.]],0
Background\5ADBB03C.WAV,[[1.]],0
Background\60208D49.WAV,[[1.]],0
Background\5B1E5F2C.WAV,[[1.]],0
Background\6021DF4E.WAV,[[1.]],0
Background\5AF2D497.WAV,[[1.]],0
Background\5AF84CB0.WAV,[[1.]],0
Background\5AF0B31D.WAV,[[1.]],0
Background\6010E608.WAV,[[1.]],0
Background\601ED304.WAV,[[1.]],0
Background\5AE011C7.WAV,[[1.]],0
Background\6018E0A3.WAV,[[1.]],0
Background\601498E4.WAV,[[1.]],0
Background\601BE6EF.WAV,[[1.]],0
Background\601EB7D7.WAV,[[1.]],0
Gunshot\58FBD4C16fc52877-b06b-4c47-afdc-8a397f1649bb.WAV,[[1.]],1
Background\6019C2C2.WAV,[[1.]],0
Background\601A9A9B.WAV,[[1.]],0
Background\5AF23554.WAV,[[1.]],0
Background\60118281.WAV,[[1.]],0
Background\60131AB9.WAV,[[1.]],0
Background\5B168C6A.WAV,[[1.]],0
Background\5AE799A2.WAV,[[1.]],0
Background\5AE0717B.WAV,[[1.]],0
Background\5ACCE7A3.WAV,[[1.]],0
Background\5B1ECD82.WAV,[[1.]],0
Background\5B07C511.WAV,[[1.]],0
Background\5AEA18E8.WAV,[[1.]],0
Background\5ADF760F.WAV,[[1.]],0
Background\5AF2A730.WAV,[[1.]],0
Background\600BA0BE.WAV,[[1.]],0
Background\5B067218.WAV,[[1.]],0
Background\6021391D.WAV,[[1.]],0
Background\601C73D7.WAV,[[1.]],0
Background\5ADA664D.WAV,[[1.]],0
Background\5AF23498.WAV,[[1.]],0
Background\5AECA3C5.WAV,[[1.]],0
Background\602009A9.WAV,[[1.]],0
Background\5ACD83EF.WAV,[[1.]],0
Background\5ADFC646.WAV,[[1.]],0
Background\5AD4FD1B.WAV,[[1.]],0
Background\6022D6E7.WAV,[[1.]],0
Background\5B0074D0.WAV,[[1.]],0
Background\5AD73BC5.WAV,[[1.]],0
Background\6022D3E0.WAV,[[1.]],0
Background\5AE9A9CC.WAV,[[1.]],0
Background\5AD3712B.WAV,[[1.]],0
Background\5AE2A32C.WAV,[[1.]],0
Background\5B087337.WAV,[[1.]],0
Background\5AFC7343.WAV,[[1.]],0
Background\5AF5C001.WAV,[[1.]],0
Background\601CB607.WAV,[[1.]],0
Background\5AC96E8A.WAV,[[1.]],0
Background\60105929.WAV,[[1.]],0
Background\60157AD4.WAV,[[1.]],0
Background\60106074.WAV,[[1.]],0
Background\6021C6EB.WAV,[[1.]],0
Background\5AE600C2.WAV,[[1.]],0
Background\601D6794.WAV,[[1.]],0
Background\5AD11CFB.WAV,[[1.]],0
Background\601CC35F.WAV,[[1.]],0
Background\5AE73395.WAV,[[1.]],0
Background\5AFDBCCB.WAV,[[1.]],0
Background\5B08799D.WAV,[[1.]],0
Background\5AEC4F1A.WAV,[[1.]],0
Background\5B135222.WAV,[[1.]],0
Background\60173A97.WAV,[[1.]],0
